id,channel_id,title,description,publishedAt,view_count,like_count,dislike_count,comment_count
e9ecTfAfzBk,UCt_4wzTQqmcUvemNkeO0plA,POR QUE O KAKASHI NUNCA USA OS 1000 JUTSUS?,"Nerds, você já se perguntou do por quê o Kakashi é conhecido como ''O ninja dos 1000 jutsus'', ''O ninja que copia''? E só usa ...",2023-04-30T20:30:03Z,283576,36650,0,1576
Ct2arDEX8Rw,UCt_4wzTQqmcUvemNkeO0plA,VARIANTES QUE JÁ EXISTIAM NA MARVEL ANTES DA SAGA DO MULTIVERSO!,"Muito antes de o Universo Cinematográfico Marvel entregar pra gente o conceito todo de multiverso que tá rolando agora, a real ...",2023-04-30T15:00:30Z,122484,18303,0,239
Q9jyi5o1KFI,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI RENFIELD! DRÁCULA DE NICOLAS CAGE DEU RUIM? VALE A PENA?,Me da uma forcinha com seu voto? Vamos mostrar a força da comunidade Nerd no IBEST! ✓Vote aqui para que eu entre no TOP ...,2023-04-29T23:32:03Z,228554,27415,0,491
-XDqvIuN1GI,UCt_4wzTQqmcUvemNkeO0plA,"SAITAMA VS BATMAN [Com PREPARO], QUEM VENCE?","Depois do Batman com Preparo versus Goku, fica a pergunta: e se fosse contra o Saitama? O homem morcego tem preparo o ...",2023-04-29T20:30:00Z,313704,48957,0,4326
jnhb21E9RVk,UCt_4wzTQqmcUvemNkeO0plA,"HYPE NAS ALTURAS! SAIU O TRAILER DE O PROTETOR 3, FILMÃO CHEGANDO?","Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-04-28T20:30:02Z,499812,45804,0,1415
L0YsuDwnco0,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI OS TRÊS MOSQUETEIROS: D´ARTAGNAN – O QUE EU ACHEI?,Ninguém pediu mas na última semana chegou uma superprodução contando mais uma vez a história dos 3 mosqueteiros.,2023-04-28T15:05:37Z,134195,17425,0,525
0FSOgNhql2k,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI GHOSTED: SEM RESPOSTA! NOVO FILME DO CHRIS EVANS VALE A PENA?,Me da uma forcinha com seu voto? Vamos mostrar a força da comunidade Nerd no IBEST! ✓Vote aqui para que eu entre no TOP ...,2023-04-27T23:30:00Z,131252,16374,0,557
huvgbW0XNPo,UCt_4wzTQqmcUvemNkeO0plA,GUARDIÕES DA GALÁXIA QUE NUNCA APARECERAM NO UCM!,Me da uma forcinha com seu voto? Vamos mostrar a força da comunidade Nerd no IBEST! ✓Vote aqui para que eu entre no TOP ...,2023-04-27T20:29:22Z,208779,24569,0,382
4WxqOJNAvBE,UCt_4wzTQqmcUvemNkeO0plA,BATMAN DO MICHAEL KEATON MITANDO! DARK FLASH É O VILÃO - Analise The Flash Trailer 2,Baixe o Honkai Star Rail: https://hoyo.link/3apbC4Fd Use o código: HSRVER10XEDLFE e obtenha 50 Stellar Jades. - O código é ...,2023-04-26T23:30:00Z,556023,61307,0,1369
C-rTsMVVXnQ,UCt_4wzTQqmcUvemNkeO0plA,QUEM SÃO OS MONSTROS? AS TEORIAS MAIS INSANAS DA SÉRIE ORIGEM [From],"A série Origem chegou há poucas semanas no Brasil, e quem já assistiu a primeira temporada concorda comigo: essa série é de ...",2023-04-26T20:30:02Z,421511,30753,0,1522
9xtUwU_Q8nU,UCt_4wzTQqmcUvemNkeO0plA,INVASÃO SECRETA: QUEM DEVE APARECER NA SÉRIE?,"A Invasão Secreta está prestes a acontecer na série da Marvel que vai ser protagonizada pelo Nick Fury, mas algo me diz que ...",2023-04-26T14:50:07Z,114911,15647,0,315
2rf2JzRjQtE,UCt_4wzTQqmcUvemNkeO0plA,O ONI MAIS PERIGOSO ATÉ AGORA! COMEÇOU A PORRADARIA! - Análise Demon Slayer EP. 03x03,Bora mostrar a força da comunidade Nerd! Me empresta um pouquinho do poder da sua respiração com seu voto: ...,2023-04-25T23:30:00Z,332352,59133,0,1571
ghbMNwwHuuE,UCt_4wzTQqmcUvemNkeO0plA,4 SÉRIES QUE AINDA VÃO BOMBAR EM 2023 E 4 QUE VÃO FLOPAR TOTAL,Bora mostrar a força da comunidade Nerd! Me empresta um pouquinho do seu poder com seu voto: https://ibest.vote/504773927 ...,2023-04-25T20:30:02Z,286053,36029,0,751
LNoNMxSaSuU,UCt_4wzTQqmcUvemNkeO0plA,NÃO VAI VOLTAR NINGUÉM! TRÊS ASTROS DO UCM JOGAM A TOALHA,"Se o presente do UCM não inspira confiança, a gente olha para o futuro. Quem confia no Kevin Feige está esperando pela ...",2023-04-25T15:42:12Z,303066,38388,0,1312
jdZ3IAdB-0o,UCt_4wzTQqmcUvemNkeO0plA,A MORTE DO DEMÔNIO: A ASCENSÃO – É TUDO ISSO QUE TÃO FALANDO? – O QUE ACHEI [Sem SPOILERS],"Gere vídeos, anúncios, imagens em 1 clique usando Inteligência Artificial: https://copygenerator.ai/oferta-brazil-cp/ A Morte do ...",2023-04-24T23:30:14Z,804119,65438,0,2742
FOoAdMsnQj0,UCt_4wzTQqmcUvemNkeO0plA,QUEM É O GORILA VERMELHO DE GODZILLA VS KONG 2?,Bora mostrar a força da comunidade Nerd! Me empresta um pouquinho do seu poder COLOSSAL com seu voto: ...,2023-04-24T20:30:01Z,978357,101504,0,2202
UBdsWcBmbtQ,UCt_4wzTQqmcUvemNkeO0plA,6 VERSÕES MAIS PODEROSAS DO BATMAN E AS 5 MAIS FRACAS,"O Batman ao longo desses muitos anos de existência, teve muitas versões dele nos quadrinhos, mas nem todas eram ...",2023-04-24T14:30:16Z,495538,47018,0,489
0Mvf3o7lWH8,UCt_4wzTQqmcUvemNkeO0plA,GODZILLA JÁ INVADIU O INFERNO! VEJA COMO FOI,"Godzilla é uma força da natureza, um deus entre os humanos, um ser de pura destruição. Você já sabe disso. Ainda assim, o ...",2023-04-23T23:30:00Z,332632,45466,0,1046
sUjeW5N02cY,UCt_4wzTQqmcUvemNkeO0plA,HAJA CORAÇÃO! A CRÍTICA JÁ VIU GUARDIÕES DA GALÁXIA 3,Guardiões da Galáxia Volume 3 é um marco dentro do UCM. Esquece esse negócio de Fase. Esquece que os filmes da Marvel ...,2023-04-23T20:30:05Z,409680,50815,0,1219
-t1gBaq37Dg,UCt_4wzTQqmcUvemNkeO0plA,TIMESKIP VINDO AÍ! MANGEKYOU SHARINGAN DA SARADA DESPERTADO #Boruto Cap 80,Bora mostrar a força da comunidade Nerd! Me empresta um pouquinho do seu chakra com seu voto: https://ibest.vote/504773927 ...,2023-04-22T23:30:00Z,600830,70595,0,2378
7Xq-wZro98E,UCt_4wzTQqmcUvemNkeO0plA,7 HERÓIS DE ANIME COM OBJETIVOS SOMBRIOS,"Você seria capaz julgar uma pessoa e saber seu reais objetivos só batendo o olho? Muito difícil, não é? Então se prepara pra ver ...",2023-04-22T20:30:00Z,62012,10685,0,435
iIigKQbAjY0,UCt_4wzTQqmcUvemNkeO0plA,"ORIGEM! ESSA SÉRIE DE TERROR BUGOU MEU CÉREBRO, COMO NINGUÉM CONHECE?",Imagina uma série que joga você dentro de um mistério aparentemente insolucionável e no fim de cada capítulo você PECISA ...,2023-04-21T23:30:18Z,288582,28183,0,1502
4eT6OYwrR_Y,UCt_4wzTQqmcUvemNkeO0plA,PODER DEMAIS! ESSE ANIME É A FUSÃO DE NARUTO COM SAMURAI X - Hell&#39;s Paradise,"Galera, vocês curtem pra caramba recomendações de anime , então nada mais justo do que falar outro anime top: Jigokuraku ...",2023-04-21T20:30:00Z,237280,31009,0,1028
XExJNR2cTnU,UCt_4wzTQqmcUvemNkeO0plA,"POWER RANGERS AGORA E SEMPRE CONFIRMOU O QUE EU ESPERAVA! - Assisti, vale a pena?","Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-04-20T23:30:04Z,352602,38550,0,1685
W3Hv6ngreAg,UCt_4wzTQqmcUvemNkeO0plA,"GODZILLA VS KONG 2, NOVO TEASER REVELA INFORMAÇÃO CHOCANTE! Análise Teaser",Bora mostrar a força da comunidade Nerd! Me empresta um pouquinho do seu ki com seu voto: https://ibest.vote/504773927 A ...,2023-04-20T20:30:02Z,742983,94463,0,1954
XsTvYtQA1J4,UCt_4wzTQqmcUvemNkeO0plA,NOVA TÉCNICA DO TANJIRO EXPLICADA! GRANDE ARMA DA VILA DOS FERREIROS APARECEU? - Demon slayer,Venda os melhores produtos digitais da internet e ganhe comissão trabalhando de qualquer lugar do mundo: ...,2023-04-20T14:54:33Z,314633,45740,0,1711
9NkhPKZeD5o,UCt_4wzTQqmcUvemNkeO0plA,THE MANDALORIAN ACABOU ME SURPREENDENDO MUITO - ANÁLISE Ep. 08x03,"Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-04-20T00:29:17Z,135193,18196,0,782
yfkAWEamkts,UCt_4wzTQqmcUvemNkeO0plA,4 FILMES QUE AINDA VÃO BOMBAR EM 2023 E 4 QUE VÃO FLOPAR,"Aprenda criar conteúdo com seu canal no YouTube, mesmo sem aparecer: https://bit.ly/3GWOS2q Equilíbrio é tudo na vida, não é ...",2023-04-19T20:35:33Z,178226,25989,0,729
DVQCm18ZTlE,UCt_4wzTQqmcUvemNkeO0plA,TRAILER DE THE MARVELS BATE RECORDE DE DISLIKE E EU SEI O MOTIVO,Cadastre-se na Binance e ganhe US$600 de desconto em taxas: https://accounts.binance.com/pt-BR/register?ref=petjordan A ...,2023-04-18T23:33:30Z,867615,94356,0,7909
Q0DdBGk0V0U,UCt_4wzTQqmcUvemNkeO0plA,JAMES GUNN SOLTA O VERBO SOBRE DEMISSÃO DA DISNEY,"James Gunn foi demitido da Disney em 2018 e parecia que seria o fim da carreira do diretor. Quem lembra? Hoje, ele está firmão ...",2023-04-18T20:36:11Z,337235,41744,0,842
4MxSa0I4VGU,UCt_4wzTQqmcUvemNkeO0plA,THE FLASH: OS VELOCISTAS MAIS RÁPIDOS DA FAMÍLIA!,"O Flash é o homem mais rápido do mundo no universo da DC, isso é inquestionável, só que o velocista escarlate não é o único ...",2023-04-18T14:29:20Z,186929,27344,0,592
rGJFNx9fk9s,UCt_4wzTQqmcUvemNkeO0plA,MUITO MELHOR DO QUE EU ESPERAVA! Finalmente ASSISTI DUNGEONS &amp; DRAGONS [Filme 2023],"Gere vídeos, anúncios, imagens em 1 clique usando Inteligência Artificial: https://copygenerator.ai/oferta-brazil-cp/?ref=odmznzy ...",2023-04-17T20:16:13Z,296971,33818,0,808
Kyn81Hw9axw,UCt_4wzTQqmcUvemNkeO0plA,10 FILMES DE ANIMAÇÃO QUE ENVELHECERAM MAL,"Nem todo filme de animação é um rei leão da vida, que você assistiu milhares de vezes em várias épocas da vida e mesmo ...",2023-04-16T14:42:30Z,142516,21673,0,1446
KN4LdBFq534,UCt_4wzTQqmcUvemNkeO0plA,"ZENO OU ZALAMA, QUAL O DEUS MAIS PODEROSO DE DBS?","Zeno Sama é aquele que está acima de todos os universos de Dragon Ball, mas vocês sabiam que existe alguém que é ainda ...",2023-04-15T14:30:08Z,323974,39910,0,1459
EeEd7vawoco,UCt_4wzTQqmcUvemNkeO0plA,ESSE ANIME É TÃO BOM QUE PODE COMPETIR COM DEMON SLAYER,"Temporada nova chegando e adivinha? Não é só Demon Slayer que está lançando! Tem anime bom, vários animes bons, mas ...",2023-04-12T20:30:01Z,316091,35483,0,1655
LkLUeK3oj-Y,UCt_4wzTQqmcUvemNkeO0plA,NARUTO JÁ ERA! QUEM SERÁ O PRÓXIMO HOKAGE?,"O Kawaki jogou o Naruto em outra dimensão e agora ele não tem como sair de lá. Como se não bastasse, a galera de Konoha ...",2023-04-10T20:30:01Z,258218,36682,0,1407
TUXTCWM6woM,UCt_4wzTQqmcUvemNkeO0plA,5 ADAPTAÇÕES DE GAMES TÃO RUINS QUE ERA MELHOR UM SOCO NO ESTÔMAGO,"O cinema já tentou muitas vezes adaptar um game para as telonas, mas praticamente nunca deu certo e na maioria das vezes ...",2023-04-09T14:30:08Z,149630,23184,0,928
nNWKI-bqHd0,UCt_4wzTQqmcUvemNkeO0plA,MARIO E SONIC JA SAIRAM NA PORRADA! Veja Como Foi,"Galera, se tem um confronto que entrou pra história do mundo dos games, esse foi a batalha entre Mario e Sonic. O mascote da ...",2023-04-08T21:01:41Z,228724,22412,0,760
S1BSFSVv6dE,UCt_4wzTQqmcUvemNkeO0plA,"PODE RISCAR DA LISTA, PORQUE SAITAMA NÃO TEM MAIS ESSAS FRAQUEZAS","Galera, em 2019 a gente fez uma lista de 5 fraquezas que o Saitama supostamente tinha, e se ele tinha, então elas poderiam ser ...",2023-04-07T20:30:02Z,387335,49109,0,4068
Y7YdDsDBgME,UCt_4wzTQqmcUvemNkeO0plA,"MARIO VS SONIC, ISSO JA ROLOU NOS GAMES",Se você estiver vendo essa mensagem é porque o estagiario dormiu e não editou a descrição! Apoie nosso ...,2023-04-07T15:11:18Z,499727,63205,0,265
mB8c3hXAgfw,UCt_4wzTQqmcUvemNkeO0plA,O QUE EU ACHEI DO FILME DO MARIO,Se você estiver vendo essa mensagem é porque o estagiario dormiu e não editou a descrição! Apoie nosso ...,2023-04-07T01:45:01Z,146382,22304,0,311
WqL8Zuk5oP8,UCt_4wzTQqmcUvemNkeO0plA,7 PERSONAGENS NOS ANIMES COM MAIS POTENCIAL QUE O SAITAMA,"O Saitama era um cara com potencial gigantesco e com certeza muitos fãs acham que ninguém supera o potencial dele, mas ...",2023-04-06T20:30:01Z,128834,21638,0,2985
9zPJzTOCaOA,UCt_4wzTQqmcUvemNkeO0plA,ATÉ ONDE VAI O PODER DE UM ANJO EM DRAGON BALL SUPER,Já é de conhecimento público que os Anjos são os seres mais poderosos abaixo do Zeno Sama e do Daishinkan. Eles são muito ...,2023-04-05T20:30:01Z,313950,40161,0,869
Hn8-aqk9tqI,UCt_4wzTQqmcUvemNkeO0plA,7 PLOT TWISTS QUE ESTRAGARAM COMPLETAMENTE O FILME,"Quem é que não curte um plot-twist? Você está lá vendo o filme, a série, o anime, de boaça, sacando tudo, quando, de repente, ...",2023-04-05T14:51:50Z,190596,28843,0,797
1oAfXIzSN8U,UCt_4wzTQqmcUvemNkeO0plA,"SAIU TRAILER DE RESGATE 2, VAI SER INSANO! - Análise do Trailer Resgate 2","Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-04-04T23:30:00Z,339306,38801,0,810
Z86ozgNt1cg,UCt_4wzTQqmcUvemNkeO0plA,SAIU O TRAILER O HYPE FOI LA PRA CIMA! Análise TRAILER Besouro Azul,Cadastre-se na Binance e ganhe US$600 de desconto em taxas: https://accounts.binance.com/pt-BR/register?ref=petjordan A ...,2023-04-04T21:02:29Z,1001421,90393,0,3731
z9Q_10sdBeE,UCt_4wzTQqmcUvemNkeO0plA,TONY STARK FOI LONGE DEMAIS OUTRA VEZ! SENTINELAS STARK VÃO CAÇAR OS X-MEN!,"Vocês não sabem, mas eu sei: todo mês tem um roteirista na Marvel que acorda um dia e pensa que tipo de burrada o Tony Stark ...",2023-04-04T14:55:04Z,132455,22580,0,467
kPP506Cc9uA,UCt_4wzTQqmcUvemNkeO0plA,A MARVEL VOLTOU? NOVO TRAILER DE INVASÃO SECRETA! - ANÁLISE COMPLETA,"Gere vídeos, anúncios, imagens em 1 clique usando Inteligência Artificial: https://copygenerator.ai/oferta-brazil-cp/ Um NOVO ...",2023-04-03T23:30:07Z,457633,46851,0,855
XgV8jfwuhRA,UCt_4wzTQqmcUvemNkeO0plA,TRETA! ENTENDA PORQUE O ROCKY NÃO APARECEU EM CREED 3,"Creed 3 foi um filmaço, mas todo mundo sentiu falta do Rocky Balboa nessa história. O lance é que isso foi muito mais do que ...",2023-04-03T20:44:16Z,725872,63506,0,2043
lQpssnthXyg,UCt_4wzTQqmcUvemNkeO0plA,O DIA QUE MAJIN BOO VIROU UM DEUS DEMONÍACO - VEJA COMO FOI,"Ao tratar a queda de cabelo, você pode descobrir novas maneiras de se cuidar e se tornar mais consciente de sua saúde geral.",2023-04-03T15:01:06Z,195217,25491,0,463
EWGF6f4YueA,UCt_4wzTQqmcUvemNkeO0plA,POR QUE CORINGA 2 SERÁ UM MUSICAL? ENTENDA #Teoria,Coringa estreou em 2019 e pegou todo mundo de surpresa. Acho que nem quem trabalhou no filme esperava um resultado ...,2023-04-02T23:34:05Z,217110,28306,0,1125
NB7FeGcbpsc,UCt_4wzTQqmcUvemNkeO0plA,AS 10 LUTAS MAIS ÉPICAS DO NARUTO CLÁSSICO QUE VALE A PENA REVER,"Eu sei que a coisa só foi ficar grande mesmo lá em Naruto Shippuden, mas o anime original também tem o seu valor, vai!",2023-04-02T20:30:01Z,161187,24883,0,1397
JCizCZcVcO4,UCt_4wzTQqmcUvemNkeO0plA,CAPITÃO AMÉRICA VAI VOLTAR NO UCM? QUANDO?,"Desde que o Capitão América se aposentou no UCM e foi viver a vida dele no passado com a Peggy Carter, todo mundo ficou ...",2023-04-02T16:27:21Z,230928,27905,0,522
skXNtGKNRrI,UCt_4wzTQqmcUvemNkeO0plA,VAI TER JOHN WICK 5? JOHN &quot;BABA YAGA&quot; WICK VAI VOLTAR?,"Não faz nem 2 semanas que John Wick 4 estreou, e de lá pra cá o assunto só aumenta. A cena final tem feito muita gente apostar ...",2023-04-01T23:30:06Z,365487,43284,0,1728
XhNlzWLrGu4,UCt_4wzTQqmcUvemNkeO0plA,JENNA ORTEGA ENFIA O PÉ NA JACA E PODE CANCELAR WANDINHA 2 TEMPORADA,"Wandinha tinha tudo para dar errado: um derivado de uma série do passado, com uma atriz praticamente desconhecida e uma ...",2023-04-01T20:30:02Z,1341690,91327,0,5392
kJye-OnzZu8,UCt_4wzTQqmcUvemNkeO0plA,O CANAL DO EI NERD VAI ACABAR? PETER JORDAN VAI SE APOSENTAR!,,2023-04-01T15:50:22Z,575054,66721,0,888
gRUmxl30uV8,UCt_4wzTQqmcUvemNkeO0plA,ROLOU UM CLIMA! TATSUMAKI OUVIU SAITAMA E AS IRMÃS FIZERAM AS PAZES - One Punch Man 182,"Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-03-31T20:30:03Z,338026,52093,0,946
-TQiivSfeN4,UCt_4wzTQqmcUvemNkeO0plA,FINALMENTE REVELARAM O PORQUÊ DA ELLIE SER IMUNE EM The Last of US,"Tenho certeza que quando você começou a ver the Las of us, a maior dúvida que ficou era, como diabos a Ellie é imune?",2023-03-31T14:15:56Z,174762,21519,0,376
kVu1ARu0Jnc,UCt_4wzTQqmcUvemNkeO0plA,TUDO QUE VOCÊ PRECISA SABER ANTES DA SEGUNDA TEMPORADA DE THE LAST OF US,"A primeira temporada de the last of us já chegou ao fim, mas a gente já sabe que a segunda tá vindo aí e vindo a galope! Só que ...",2023-03-30T23:30:06Z,126557,16606,0,550
83GlXieXADU,UCt_4wzTQqmcUvemNkeO0plA,COMO A MARVEL ESTÁ ENFRAQUECENDO O HOMEM-ARANHA AO LONGO DOS ANOS,"Hoje o Ei Nerd vai fazer uma denúncia nesse canal! A Marvel está nerfando o Homem-Aranha! Sério, ao longo dos anos, ...",2023-03-30T15:19:41Z,227683,34141,0,756
KIxkqeEbamY,UCt_4wzTQqmcUvemNkeO0plA,7 CENAS DELETADAS QUE TERIAM MUDADO TUDO NOS FILMES,"Nesse mundo doido onde a gente vive, onde filmes com 3 horas pra mais são cada vez mais comuns, as cenas deletadas de um ...",2023-03-29T20:35:39Z,165055,23759,0,428
Dka--WU6Vjs,UCt_4wzTQqmcUvemNkeO0plA,IMPARÁVEL! KEANU REEVES TOPA VELOCIDADE MÁXIMA 3,"O nome dele é Keanu Reeves, mas também podia ser “trabalho”. “E aí? Qual é o teu nome?”, “Meu nome é trabalho”.",2023-03-29T14:29:43Z,152073,22175,0,910
lflKLmTxPvY,UCt_4wzTQqmcUvemNkeO0plA,REVELADO! COMO FUNCIONA AS SEMENTE DOS DEUSES EM DRAGON BALL,Ela é uma das maiores aliadas dos Guerreiros Z em Dragon Ball e eu tenho certeza que você já quis provar uma enquanto ...,2023-03-28T23:30:06Z,204817,32708,0,836
TDXILOmnO60,UCt_4wzTQqmcUvemNkeO0plA,BATMAN RECEBE OS PODERES DO SUPERMAN E NINGUÉM SEGURA!,"Batman com preparo ninguém segura. Mesmo sem ter superpoderes, Bruce Wayne se vira nos 30. Ele usa a inteligência e o ...",2023-03-28T20:30:01Z,173994,25823,0,872
ex80KnPE8Mk,UCt_4wzTQqmcUvemNkeO0plA,VAZOU TRAMA DE DEADPOOL 3 E VAI SALVAR O UCM,"Deadpool 3 tem uma missão e uma missão somente: salvar o UCM. Chegamos em um ponto em que entra filme, sai filme, ...",2023-03-28T14:18:58Z,664524,67775,0,1280
szuWwC123Yg,UCt_4wzTQqmcUvemNkeO0plA,DEMISSÃO: BASTIDORES DO UCM ESTÃO PEGANDO FOGO!,"Baixe World of Warships: https://wo.ws/3Z5Vh1t Obrigado World of Warships por patrocinar esse vídeo! Durante o registro, use o ...",2023-03-28T00:00:14Z,369654,39594,0,1087
cNxKpoXfhgM,UCt_4wzTQqmcUvemNkeO0plA,TEM TRETA ROLANDO ENTRE SHAZAM 2 E ADÃO NEGRO,"Adão Negro e SHAZAM são inimigos mortais nos quadrinhos. É colocar os dois no mesmo ambiente e vai sair faísca, com ...",2023-03-26T14:32:04Z,277335,34740,0,1511
220hJu5q5Bc,UCt_4wzTQqmcUvemNkeO0plA,AS MELHORES CENAS PÓS-CRÉDITOS DA FASE 4 DO UCM,A Fase 4 não foi a melhor de todas as fases do UCM. Mas ela teve cenas pós-créditos casca grossas e boas demais. Algumas ...,2023-03-25T15:13:49Z,300376,29174,0,357
5rCm5OCKVjw,UCt_4wzTQqmcUvemNkeO0plA,OS PREDADORES JÁ CAÇARAM A LIGA DA JUSTIÇA INTEIRA – HISTÓRIA COMPLETA,"Invisível, silencioso e mortal. Não. Não estou falando da bufa que teu tio solta na sala depois da feijoada. Eu estou falando do ...",2023-03-25T00:06:25Z,356975,38949,0,953
30Bgk7fsMOI,UCt_4wzTQqmcUvemNkeO0plA,JOHN WICK 4: BABA YAGA É O MELHOR FILME DA FRANQUIA? – Análise COMPLETA [Com Spoilers],Aproveite o desconto e assine o plano vitalício! São mais de 200 cursos com inúmeras habilidades lucrativas: ...,2023-03-24T21:26:20Z,792810,62983,0,3666
i2CgVU5tiRw,UCt_4wzTQqmcUvemNkeO0plA,"ASSISTI JOHN WICK 4: BABA YAGA , O FILME É INSANO [SEM SPOILERS]","Conheça a Cyberclass, invista no seu futuro: http://bit.ly/3TCLD50 Ninguém aguentava mais de ansiedade e o medo era só um: o ...",2023-03-23T20:56:43Z,522732,61118,0,2193
bcAqK9UX4m4,UCt_4wzTQqmcUvemNkeO0plA,ADA MUDOU A REALIDADE EM BORUTO! QUEM FOI AFETADO [E QUEM NÃO FOI]?,"A Ada simplesmente usou um poder chamado de “Onipotência', pouca coisa né? Com isso, ela mudou a realidade e a memória ...",2023-03-23T15:12:02Z,279565,37822,0,2179
6wd2C5kpAzY,UCt_4wzTQqmcUvemNkeO0plA,GROGU É MAIS CASCA-GROSSA DO QUE VOCÊ IMAGINAVA - The Mandalorian EP. 04x03 Análise,"Chegou o episódio 4 de The Mandalorian e essa é exatamente a metade da nova temporada. Teve ciclos se fechando, o fios se ...",2023-03-23T04:23:21Z,123952,17762,0,703
xgh8gOmCJBk,UCt_4wzTQqmcUvemNkeO0plA,8 SAIYAJINS MAIS FORTES E OS 6 MAIS FRACOS DE DRAGON BALL,"Os Saiyajins são a raça guerreira, mas isso não significa que todos eles são poderosos como os principais de Dragon Ball ...",2023-03-22T20:30:09Z,223227,33147,0,1438
2VAeKkPPR_M,UCt_4wzTQqmcUvemNkeO0plA,O QUE ACONTECE ANTES DOS GAMES EM THE LAST OF US? [História Completa],"Galera, acho que muita gente teve tá curiosa pra saber mais sobre a história de The Last of Us. Tipo, o que rolou entre a morte da ...",2023-03-21T23:30:00Z,120214,14729,0,168
nWBO2m2sxyI,UCt_4wzTQqmcUvemNkeO0plA,NARUTO: QUANDO A AKATSUKI PASSOU DOS LIMITES!,"A história toda de Naruto não existiria sem a intervenção da temida e poderosa Akatsuki, uma organização criminosa formada ...",2023-03-21T15:01:12Z,253337,30609,0,623
2VxbLfODz5o,UCt_4wzTQqmcUvemNkeO0plA,RESUMÃO COMPLETO – JOHN WICK 1 - 2 E 3 [TRÊS PRIMEIROS FILMES],O 4º filme do John Wick tá chegando e a gente mal pode esperar pra conferir! Mas e aí você tá em dia com a franquia?,2023-03-19T23:30:00Z,441622,52257,0,967
xaL5UMrkZX8,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-ARANHA 4: O QUE NÃO PODE DEIXAR DE TER!,"O Homem-Aranha já perdeu tudo o que era possível e impossível depois do terceiro filme dele no UCM, mas o quarto já tá mais ...",2023-03-19T21:34:02Z,558466,47228,0,872
xaL5UMrkZX8,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-ARANHA 4: O QUE NÃO PODE DEIXAR DE TER!,"O Homem-Aranha já perdeu tudo o que era possível e impossível depois do terceiro filme dele no UCM, mas o quarto já tá mais ...",2023-03-19T21:34:02Z,558466,47228,0,872
LLnFphl0YJ4,UCt_4wzTQqmcUvemNkeO0plA,O JOGO VIROU! O PODER MAIS ABSURDO DO UNIVERSO DE NARUTO #Boruto Cap 79,"Conheça a CyberClass, a maior plataforma de ensino digital: http://bit.ly/3ljGTEZ Eu queria começar esse vídeo gritando “É ...",2023-03-19T16:11:22Z,657470,79628,0,3179
kddZaxMRJq4,UCt_4wzTQqmcUvemNkeO0plA,7 PERSONAGENS QUE NINGUÉM FAZ DIREITO NO CINEMA,Existem vários personagens que já tiveram algumas versões no cinema. De lendas como Robin Hood a personagens dos ...,2023-03-18T21:04:01Z,160037,22284,0,602
rMdro3VMNtY,UCt_4wzTQqmcUvemNkeO0plA,E SE O ERWIN FOSSE O TITÃ COLOSSAL NO LUGAR DO ARMIN? Shingeki no Kyojin,"Attack on Titan deixou uma pulga atrás da orelha de todo mundo – Erwin Smith, o antigo Comandante da Tropa de Exploração, ...",2023-03-18T15:07:26Z,133265,20087,0,547
XpCSrEGU4wE,UCt_4wzTQqmcUvemNkeO0plA,TÁ MESMO ROLANDO CLIMA ENTRE TATSUMAKI E SAITAMA?,"Galera, de um tempo pra cá vem surgindo um rumor de que pode tá rolando um clima entre Tatsumaki e Saitama, e tudo isso ...",2023-03-18T00:20:53Z,323808,53615,0,1362
ctjDmtLZyvc,UCt_4wzTQqmcUvemNkeO0plA,"ASSISTI PANICO 6, É O MELHOR FILME DA FRANQUIA?! O que achei [SEM SPOILERS]","Pânico 6 chegou e a gente não pode deixar de falar desse filme – muita coisa mudou, muita coisa permaneceu, e daí um monte ...",2023-03-17T20:50:15Z,204696,26907,0,770
3Vy0l54F24Y,UCt_4wzTQqmcUvemNkeO0plA,SHAZAM FÚRIA DOS DEUSES! CENAS PÓS-CRÉDITO EXPLICADAS!,"O Shazam pode escapar desse reboot e fazer parte do DCU do James Gunn! Além disso, uma nova super equipe de super pode ...",2023-03-17T14:31:11Z,198863,21539,0,504
40Govg61XqI,UCt_4wzTQqmcUvemNkeO0plA,"CONHEÇA O REI DOS RATOS, O INFECTADO MAIS PERIGOSO DE THE LAST OF US",E se eu dissesse que o Baiacu que você viu na série de The Last of Us não é o infectado mais cabuloso desse universo? Tem um ...,2023-03-17T00:00:02Z,166079,22231,0,367
